date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-07-23,19.6,12.8,27.8,0,,330,12.7,,1015.3,
2021-07-24,19.3,12.8,26.7,0,,328,10.1,,1014.7,
2021-07-25,19.7,13.9,27.2,0,,328,9.5,,1013.3,
2021-07-26,19.8,15,27.2,0,,331,8.9,,1012.7,
2021-07-27,22,16.7,28.9,0,,330,11.2,,1014.6,
2021-07-28,21.2,16.1,27.8,0,,326,11.4,,1015.9,
2021-07-29,21.4,16.1,27.2,0,,328,9.8,,1013.4,
2021-07-30,21,16.1,27.8,0,,324,10.8,,1012.8,
2021-07-31,20.8,16.1,27.2,0,,294,13.7,,1015.7,
2021-08-01,19.4,15,25,0,,336,11.6,,1017.4,
2021-08-02,19.5,13.9,26.1,0,,339,10.7,,1018.2,
2021-08-03,19.4,14.4,27.2,0,,327,11.7,,1016,
2021-08-04,18.2,14.4,23.9,0,,336,12.4,,1014.7,
2021-08-05,18.8,15.6,23.9,0,,343,13.1,,1015.9,
2021-08-06,20.8,15,29.4,0,,338,9,,1013.9,
2021-08-07,20.7,16.1,27.8,0,,330,10.6,,1011.6,
2021-08-08,20.6,15,27.8,0,,314,11.9,,1011,
2021-08-09,20.1,14.4,27.8,0,,297,12.9,,1011.6,
2021-08-10,21,15,30,0,,335,9.5,,1012.8,
2021-08-11,21.1,16.7,27.8,0,,330,10.5,,1013.9,
2021-08-12,21,16.7,27.2,0,,321,11.6,,1014.7,
2021-08-13,20.3,15.6,26.1,0,,327,11.2,,1016.9,
2021-08-14,20.7,16.1,26.1,0,,330,10.9,,1017.4,
2021-08-15,20.6,16.1,26.7,0,,327,9.8,,1014.3,
2021-08-16,21.1,16.1,27.8,0,,330,10.9,,1009.8,
2021-08-17,20.7,16.1,27.8,0,,347,12.2,,1008.5,
2021-08-18,19.1,15.6,25,0,,290,15.5,,1010,
2021-08-19,19.3,15,25,0,,330,9.9,,1012.6,
2021-08-20,18.9,15,23.9,0,,307,9,,1009.8,
2021-08-21,19,15.6,24.4,0,,188,16.6,,1008.6,
2021-08-22,18.9,15.6,25.6,0,,323,12.7,,1009.5,
2021-08-23,18.5,12.8,26.7,0,,292,12.2,,1010.6,
2021-08-24,18.6,14.4,25.6,0,,288,12,,1012.8,
2021-08-25,18,13.9,24.4,0,,321,10.5,,1015.2,
2021-08-26,20.3,13.3,28.3,0,,338,7.1,,1013.7,
2021-08-27,24.1,15.6,32.8,0,,347,7,,1007.7,
2021-08-28,25.4,17.8,35,0,,336,8,,1006.1,
2021-08-29,22.4,17.2,30.6,0,,331,9.2,,1008.6,
2021-08-30,20.9,16.7,28.3,0,,327,8,,1007.3,
2021-08-31,20,14.4,27.8,0,,111,13.7,,1006.4,
2021-09-01,18.5,13.9,26.1,0,,156,15.5,,1009.3,
2021-09-02,17.3,13.3,23.3,0,,238,13.7,,1013.1,
2021-09-03,18.9,15.6,25.6,0,,340,9.7,,1013.8,
2021-09-04,19.4,13.9,28.3,0,,332,7.4,,1013.7,
2021-09-05,21.5,14.4,31.1,0,,326,8,,1013.3,
2021-09-06,23.6,15.6,32.8,0,,328,6.7,,1013.2,
2021-09-07,23.2,17.8,31.1,0,,332,10.3,,1013.6,
2021-09-08,23,17.8,32.8,0,,331,9.3,,1011.4,
2021-09-09,21,17.8,27.2,0,,323,10.2,,1010.4,
2021-09-10,20.2,16.7,25.6,0,,327,10.5,,1014.4,
2021-09-11,20.3,14.4,27.2,0,,330,8.1,,1015.6,
2021-09-12,21.1,14.4,31.1,0,,332,6.8,,1013.8,
2021-09-13,21,15.6,28.3,0,,326,7.5,,1011.7,
2021-09-14,20.1,14.4,28.3,0,,326,9.1,,1011.5,
2021-09-15,18.1,13.9,26.1,0,,322,9.4,,1012.2,
2021-09-16,17,12.2,25,0,,11,10.5,,1010.8,
2021-09-17,17.7,13.9,24.4,0,,240,12.8,,1013.7,
2021-09-18,18.1,12.8,24.4,0,,57,13,,1017.4,
2021-09-19,19.6,17.2,24.4,0,,327,15,,1017.9,
2021-09-20,22.1,13.3,31.7,0,,341,6.2,,1014.5,
2021-09-21,24.1,16.7,32.8,0,,336,7.5,,1016.7,
2021-09-22,22.2,17.2,30,0,,325,10.2,,1018,
2021-09-23,21,14.4,31.7,0,,333,6.4,,1013,
2021-09-24,20.8,15.6,28.3,0,,340,8,,1012.5,
2021-09-25,17.6,13.9,22.8,0,,326,9.8,,1015,
2021-09-26,17.6,15,21.7,0,,349,10.7,,1016.5,
2021-09-27,18.2,14.4,23.9,0,,332,11,,1017.5,
2021-09-28,18.4,14.4,25,0,,318,19.8,,1016.8,
2021-09-29,18.1,11.1,25.6,0,,338,9.7,,1015.7,
2021-09-30,20.7,12.8,30,0,,340,6.6,,1015.3,
2021-10-01,21.6,13.9,31.7,0,,336,7.4,,1014.2,
2021-10-02,22.1,14.4,31.7,0,,337,5.8,,1015,
2021-10-03,22.9,14.4,32.2,0,,346,5.8,,1013.6,
2021-10-04,22.4,15.6,31.1,0,,336,6.4,,1012,
2021-10-05,17.8,13.9,24.4,0,,336,10.4,,1014,
2021-10-06,16.7,14.4,20.6,0,,340,8.4,,1016,
2021-10-07,15.3,11.7,20.6,0,,343,10.4,,1015.7,
2021-10-08,15.2,12.2,19.4,0,,291,12.9,,1019,
2021-10-09,16.3,11.1,22.8,0,,339,10.8,,1021.2,
2021-10-10,16.9,11.1,25,0,,345,9.9,,1018.4,
2021-10-11,15.6,11.7,21.1,0,,315,25.3,,1014.5,
2021-10-12,15.7,11.7,21.1,0,,329,19.4,,1016.2,
2021-10-13,13.4,7.2,20,0,,345,9.2,,1016.4,
2021-10-14,16,9.4,24.4,0,,336,7,,1018.6,
2021-10-15,18.1,10,28.3,0,,356,4.3,,1019.5,
2021-10-16,20,11.7,30,0,,343,5.9,,1015.4,
2021-10-17,17.4,12.2,24.4,3.5,,189,15.2,,1012.5,
2021-10-18,13.3,9.4,17.8,0.2,,342,8.4,,1016.5,
2021-10-19,14.3,7.8,21.7,0,,161,10.6,,1015.6,
2021-10-20,17.5,15.6,19.4,3.4,,163,13.4,,1017.6,
2021-10-21,19.9,17.2,23.9,0,,168,14,,1018.1,
2021-10-22,16.5,14.4,18.9,5.2,,345,11.5,,1016,
2021-10-23,16.1,12.2,20.6,0,,111,9,,1013.7,
2021-10-24,16.2,14.4,18.3,41.6,,143,23.6,,1005.4,
2021-10-25,15.1,11.1,18.9,22.2,,281,12.2,,1009.5,
2021-10-26,14.4,9.4,19.4,0,,93,5.9,,1022,
2021-10-27,17,11.7,22.2,0,,346,8.1,,1025.1,
2021-10-28,18.6,13.3,25.6,0,,357,5.3,,1020,
2021-10-29,18,12.8,26.1,0,,342,7.7,,1014.3,
2021-10-30,16.7,13.9,21.1,0,,1,9.1,,1014.1,
2021-10-31,14.7,10.6,18.9,0,,157,8.1,,1015.7,
2021-11-01,16.4,15,18.3,1.7,,155,12.2,,1017.5,
2021-11-02,17.4,14.4,21.7,0,,333,6.7,,1021.8,
2021-11-03,17.2,11.7,24.4,0,,349,3.7,,1020.2,
2021-11-04,16.7,13.9,20,2.5,,339,10,,1020.3,
2021-11-05,14.3,11.1,19.4,0,,335,7.7,,1018.9,
2021-11-06,14.3,10.6,18.9,0,,341,8.1,,1020.1,
2021-11-07,12.6,8.3,17.2,0,,327,10.1,,1021.7,
2021-11-08,13.3,6.7,20,5.2,,164,10.7,,1017.6,
2021-11-09,15.2,11.7,20,5,,160,18.3,,1020.7,
2021-11-10,16.5,13.9,20.6,0,,337,9.2,,1025.8,
2021-11-11,15.7,10.6,22.8,0,,350,4.9,,1024.2,
2021-11-12,15.6,10,23.3,0,,343,5,,1023,
2021-11-13,15.5,9.4,23.9,0,,357,4.4,,1021.4,
2021-11-14,15.3,9.4,22.2,0,,347,4.2,,1020.2,
2021-11-15,13.8,9.4,17.8,0,,352,3.6,,1019.4,
2021-11-16,14.2,11.7,17.8,0,,321,7.1,,1018.5,
2021-11-17,13.3,7.8,20,0,,349,5.3,,1017.4,
2021-11-18,12.8,8.9,17.8,0.3,,3,6.5,,1018.9,
2021-11-19,15,12.8,20,0,,342,9.7,,1020.2,
2021-11-20,15.4,10.6,20.6,0,,317,9,,1021.8,
2021-11-21,13.1,6.1,21.1,0,,348,3.3,,1022.5,
2021-11-22,12.9,6.7,22.2,0,,45,4.9,,1019.8,
2021-11-23,12.2,5.6,18.3,0,,323,8.3,,1017.8,
2021-11-24,13,6.7,20,0,,323,10.7,,1021.9,
2021-11-25,11.6,5,20.6,0,,11,4.5,,1026.7,
2021-11-26,12.2,6.1,18.9,0,,18,5.2,,1023.1,
2021-11-27,13.5,7.2,21.1,0,,3,3.3,,1020.5,
2021-11-28,14,7.8,21.7,0,,347,3.8,,1022.3,
2021-11-29,13.9,7.8,21.7,0,,348,4.3,,1021,
2021-11-30,13.7,7.2,22.2,0,,356,4.2,,1019.6,
2021-12-01,14.3,7.2,23.9,0,,11,3.1,,1018.7,
2021-12-02,13.2,7.8,20.6,0,,355,3.7,,1018.8,
2021-12-03,12,10.6,13.9,0,,10,5.8,,1019.7,
2021-12-04,12.4,11.1,15.6,0,,339,6.1,,1023,
2021-12-05,12,10.6,16.1,0,,322,6.3,,1024,
2021-12-06,11.2,10,11.7,0.3,,337,4.5,,1019.6,
2021-12-07,12,10,14.4,1.3,,21,3.1,,1015.6,
2021-12-08,11.5,8.3,14.4,0.2,,3,7.7,,1016.7,
2021-12-09,11.2,8.3,14.4,2.8,,324,9.1,,1015.6,
2021-12-10,8.4,3.9,13.9,0,,330,6,,1022.5,
2021-12-11,8.1,2.2,16.7,0,,23,6,,1022,
2021-12-12,10.5,7.8,13.9,15.1,,144,20,,1014.7,
2021-12-13,11.6,8.3,12.8,30,,142,24.5,,1007.2,
2021-12-14,7.8,4.4,10.6,7.5,,309,11.8,,1012.5,
2021-12-15,9,4.4,12.2,0,,149,19.8,,1021.1,
2021-12-16,10.5,7.8,13.9,13.4,,333,11.7,,1019.1,
2021-12-17,8,3.9,12.8,0,,341,5.6,,1024.5,
2021-12-18,6.4,2.2,12.2,0,,332,3.1,,1023.5,
2021-12-19,6.7,1.7,13.9,0,,335,4.9,,1019.3,
2021-12-20,8.5,3.9,13.3,0,,74,7.7,,1019.5,
2021-12-21,8.1,3.3,13.9,2.8,,330,4.7,,1019.9,
2021-12-22,13,9.4,17.2,3.3,,90,10,,1015,
2021-12-23,13.9,10.6,15.6,10.3,,148,13.3,,1007.4,
2021-12-24,11.4,10,12.8,16.5,,287,11.7,,1010.1,
2021-12-25,9.3,7.2,12.2,18.8,,142,15.5,,1010.8,
2021-12-26,8.1,5,11.1,7.8,,156,10.8,,1017.2,
2021-12-27,8.4,6.7,11.7,12.6,,262,11.4,,1013.6,
2021-12-28,7.7,5.6,10,0.7,,127,9.5,,1011.5,
2021-12-29,9.7,7.8,12.2,15.9,,144,14.3,,1007.3,
2021-12-30,8.5,5,12.2,0,,316,6.7,,1012.4,
2021-12-31,7.8,2.8,11.1,0,,322,10.5,,1013,
2022-01-01,6.3,1.7,12.8,0,,357,3.8,,1022,
2022-01-02,6.7,0.6,15.6,0,,62,5,,1024.3,
2022-01-03,10.4,6.7,13.3,0,,146,14.9,,1023.3,
2022-01-04,12.5,10,16.1,0,,169,7.5,,1026.1,
2022-01-05,13.1,10.6,17.2,0,,342,6.5,,1025,
2022-01-06,13.2,11.7,15.6,0,,342,6.3,,1018.2,
2022-01-07,12,10,15,0.2,,19,9.2,,1015.1,
2022-01-08,10.6,6.7,14.4,0,,314,5.2,,1020.1,
2022-01-09,9.3,3.9,16.7,0,,338,3.6,,1024.9,
2022-01-10,11.2,7.2,17.8,0,,346,4.5,,1029.2,
2022-01-11,10.8,5,18.9,0,,10,3.2,,1027.7,
2022-01-12,11.3,5,18.3,0,,5,3.5,,1024.6,
2022-01-13,11.4,8.3,17.2,0,,349,4.9,,1024.2,
2022-01-14,11.6,6.1,18.3,0,,320,6,,1022.1,
2022-01-15,11.5,5,18.9,0,,4,2.5,,1022.2,
2022-01-16,13.4,8.9,18.3,0,,351,3.7,,1019.3,
2022-01-17,11.9,6.7,17.2,0,,352,2.9,,1017.6,
2022-01-18,9.8,6.1,13.9,0,,345,4.5,,1020.3,
2022-01-19,11.3,8.9,17.2,0,,353,4.6,,1023.6,
2022-01-20,11.3,5.6,18.9,0,,353,2.7,,1025.6,
2022-01-21,13.1,5.6,19.4,0,,331,9.6,,1021.4,
2022-01-22,14.2,8.3,20,0,,331,10.9,,1019.4,
2022-01-23,10.7,3.9,18.9,0,,290,5.7,,1023.8,
2022-01-24,10.3,3.9,18.3,0,,356,6.7,,1020.8,
2022-01-25,9.3,4.4,16.7,0,,346,4.5,,1017.7,
2022-01-26,9.6,5.6,16.7,0,,358,4.2,,1020.3,
2022-01-27,10.7,3.3,20,0,,151,5.7,,1023.1,
2022-01-28,10.7,3.9,19.4,0,,352,3.1,,1024.7,
2022-01-29,10.3,5.6,18.3,0,,5,3.5,,1022.9,
2022-01-30,9.1,2.2,16.7,0,,330,7.7,,1023.2,
2022-01-31,9.2,4.4,13.3,0,,0,4.1,,1021.5,
2022-02-01,9.7,3.3,16.7,0,,336,11.7,,1017.3,
2022-02-02,11.5,6.7,16.7,0,,320,13.4,,1020.8,
2022-02-03,10.2,3.3,18.3,0,,346,7.1,,1023.9,
2022-02-04,10.6,3.3,18.3,0,,345,4.6,,1028.8,
2022-02-05,10,3.3,18.3,0,,353,3.6,,1025.9,
2022-02-06,10.7,3.3,20,0,,355,4.4,,1024.5,
2022-02-07,11.1,3.9,20,0,,341,3.3,,1026.2,
2022-02-08,12.6,3.3,22.8,0,,48,5.9,,1024.5,
2022-02-09,14.1,6.1,24.4,0,,328,4.4,,1022.1,
2022-02-10,15.5,6.1,26.1,0,,347,5.6,,1020.4,
2022-02-11,16.1,8.3,25.6,0,,336,6,,1018.1,
2022-02-12,16.3,8.9,26.7,0,,351,3.3,,1019.7,
2022-02-13,15.9,8.9,25.6,0,,344,5.1,,1022.3,
2022-02-14,12,10,15.6,0,,337,11.1,,1019.9,
2022-02-15,11.1,6.7,15.6,0,,319,19.4,,1014.7,
2022-02-16,13.9,7.2,20.6,0,,322,13.6,,1016.9,
2022-02-17,14.7,10,20,0,,310,9.2,,1024.5,
2022-02-18,12.4,6.1,20,0,,345,5.8,,1024.2,
2022-02-19,13.7,6.7,21.1,0,,0,5.8,,1019.8,
2022-02-20,11,6.1,16.7,0,,340,9.7,,1015.3,
2022-02-21,9.3,3.3,13.9,1,,306,11,,1015.8,
2022-02-22,8.5,5.6,11.7,1.5,,298,17.4,,1014.6,
2022-02-23,7.3,2.8,12.8,0,,333,9.3,,1019.5,
2022-02-24,7.8,0.6,15,0,,334,9.4,,1025.5,
2022-02-25,8.8,1.7,16.7,0,,350,6.9,,1025.1,
2022-02-26,9.9,2.8,17.2,0,,352,5.2,,1027.2,
2022-02-27,13,5,21.1,0,,336,6.2,,1028.2,
2022-02-28,14.1,6.7,23.3,0,,349,6.5,,1024.9,
2022-03-01,14.4,7.2,22.8,0,,340,7.2,,1022.4,
2022-03-02,14.3,8.3,21.7,0,,335,8,,1018.3,
2022-03-03,12,9.4,14.4,0.6,,324,5.9,,1012.7,
2022-03-04,11.5,7.8,14.4,1.1,,329,12.2,,1015.3,
2022-03-05,9.9,6.7,14.4,0.3,,319,12.3,,1019.4,
2022-03-06,10,3.9,17.8,0,,330,10.5,,1024.5,
2022-03-07,11.8,4.4,20,0,,347,9.8,,1026.2,
2022-03-08,13.9,4.4,22.8,0,,334,8.8,,1020.9,
2022-03-09,12.5,5.6,19.4,0,,3,12.3,,1016.2,
2022-03-10,12.9,6.1,20,0,,330,12.7,,1019,
2022-03-11,13.6,3.9,22.8,0,,305,7.9,,1025.3,
2022-03-12,12.3,6.1,21.1,0,,347,8.8,,1023.4,
2022-03-13,,,,,,,,,,
2022-03-14,13.9,5,23.3,0,,330,9,,1024.5,
2022-03-15,15.8,12.2,21.1,0.7,,351,13.2,,1024.4,
2022-03-16,13.6,8.3,20.6,0,,338,9.1,,1022.9,
2022-03-17,13.2,10,19.4,0,,345,7.9,,1021.5,
2022-03-18,13.7,7.2,22.2,0,,346,6.9,,1019.4,
2022-03-19,12.2,10.6,13.9,1.9,,341,9.6,,1016.3,
2022-03-20,12.6,7.2,19.4,0,,330,16.1,,1021.3,
2022-03-21,14.2,7.2,22.2,0,,338,9.9,,1023.2,
2022-03-22,19.7,10.6,28.3,0,,327,11.2,,1019.9,
2022-03-23,15.3,11.7,21.1,0,,327,10.2,,1020.7,
2022-03-24,13.9,8.3,21.7,0,,337,9.8,,1018.7,
2022-03-25,13.7,10.6,21.1,0,,341,10.6,,1017.5,
2022-03-26,14.4,8.3,21.7,0,,343,10.2,,1012.7,
2022-03-27,13.9,10.6,18.3,3.8,,180,16.5,,1006.8,
2022-03-28,13.5,10.6,17.2,11.8,,324,15.5,,1006.8,
2022-03-29,13.1,10,17.8,0,,326,11,,1016.5,
2022-03-30,12.9,10.6,17.2,0,,323,9.6,,1020.4,
2022-03-31,13,7.2,20.6,0,,352,9.2,,1014.7,
2022-04-01,14.6,8.9,23.9,0,,354,9.2,,1013.6,
2022-04-02,15.6,8.3,25.6,0,,343,8.4,,1015.5,
2022-04-03,15.9,11.1,23.3,0,,353,10.8,,1015.5,
2022-04-04,14.4,10,20,0,,358,14,,1019.7,
2022-04-05,15.5,10.6,22.2,0,,335,15.2,,1021.2,
2022-04-06,18.9,9.4,29.4,0,,343,9.4,,1019.2,
2022-04-07,22.2,11.7,33.3,0,,335,8.5,,1018.3,
2022-04-08,19.7,13.9,28.3,0,,352,11.1,,1017.2,
2022-04-09,15.5,9.4,22.8,0,,343,14.3,,1015.4,
2022-04-10,15.2,10.6,21.7,0,,325,18.7,,1014.9,
2022-04-11,11.1,8.9,15,1.6,,305,22.2,,1014.9,
2022-04-12,10.6,6.1,16.1,0,,329,18.6,,1022.7,
2022-04-13,11.4,6.1,16.7,0,,327,10.2,,1023.9,
2022-04-14,13.2,10.6,16.7,1,,143,11.7,,1018.5,
2022-04-15,14.5,10,21.1,0,,330,13.1,,1016.3,
2022-04-16,14.3,10,18.3,8.2,,265,17.5,,1016.5,
2022-04-17,11.6,5.6,17.8,0,,339,10.1,,1022.6,
2022-04-18,14.2,6.1,22.8,0,,341,9.5,,1018.6,
2022-04-19,15.6,12.2,19.4,0.6,,327,15.9,,1016.4,
2022-04-20,15,8.9,22.2,0,,174,14.4,,1014.9,
2022-04-21,14.6,12.2,17.8,11.5,,177,15.6,,1013.3,
2022-04-22,13.4,10,18.3,2.6,,328,13.5,,1018.4,
2022-04-23,14.9,7.2,23.3,0,,340,10.4,,1022.4,
2022-04-24,15.9,9.4,25,0,,343,9.2,,1019.9,
2022-04-25,15.9,9.4,23.3,0,,347,12.1,,1017.9,
2022-04-26,14.7,11.1,19.4,0,,357,13.1,,1016.6,
2022-04-27,13.1,7.2,19.4,0,,329,13.8,,1016.6,
2022-04-28,13.1,8.9,17.8,0,,320,17.4,,1019,
2022-04-29,14.6,7.2,23.3,0,,347,11.1,,1019.7,
2022-04-30,15.1,10,22.2,0,,348,12.3,,1017.2,
2022-05-01,15.1,8.3,23.3,0,,346,13.1,,1014,
2022-05-02,14,10.6,19.4,0,,3,14.7,,1016.7,
2022-05-03,17.2,9.4,25.6,0,,325,16,,1015.5,
2022-05-04,18.8,11.7,29.4,0,,342,8.4,,1014,
2022-05-05,16,11.7,22.8,0,,349,12.7,,1017.3,
2022-05-06,18,13.9,23.9,0,,336,12.9,,1018,
2022-05-07,15.3,12.2,20,0,,328,22,,1017.8,
2022-05-08,12.4,10,16.1,0,,314,22.8,,1016.8,
2022-05-09,12,7.8,16.7,0,,291,14.3,,1018.2,
2022-05-10,11.5,5,16.7,0,,314,14.6,,1021.7,
2022-05-11,13.1,7.2,20.6,0,,347,11.6,,1024.2,
2022-05-12,13.2,7.2,18.9,0,,351,13.9,,1026.4,
2022-05-13,16.5,10,24.4,0,,338,14.9,,1022.7,
2022-05-14,18.7,12.2,27.2,0,,343,11.6,,1018.2,
2022-05-15,17.1,13.3,22.2,0,,355,13.9,,1016.2,
2022-05-16,16.2,12.8,20.6,0,,353,16.3,,1018,
2022-05-17,16.2,10,24.4,0,,336,11.6,,1017.4,
2022-05-18,19.5,11.1,29.4,0,,339,11.7,,1017.1,
2022-05-19,19.2,14.4,25.6,0,,344,15.3,,1013.7,
2022-05-20,18.3,10.6,25.6,0,,326,16.8,,1009.7,
2022-05-21,18.9,11.7,27.8,0,,340,12,,1012.8,
2022-05-22,17.9,12.2,27.2,0,,342,11.7,,1016.2,
2022-05-23,19,11.7,28.3,0,,340,12.2,,1014,
2022-05-24,23.5,13.9,33.3,0,,339,9.7,,1010,
2022-05-25,24.5,16.7,33.3,0,,340,10.2,,1009,
2022-05-26,18.6,13.3,24.4,0,,326,13.2,,1012.1,
2022-05-27,17.3,13.9,22.2,0,,338,14.9,,1016.2,
2022-05-28,18.5,14.4,23.9,0,,346,16.2,,1014.8,
2022-05-29,17.2,12.8,23.3,0,,337,17.9,,1014.5,
2022-05-30,16.9,11.7,24.4,0,,352,16.1,,1013.6,
2022-05-31,18.6,11.7,27.2,0,,344,14.1,,1013.1,
2022-06-01,19.6,11.7,28.3,0,,346,10.7,,1012.9,
2022-06-02,18.5,13.9,24.4,0,,348,14.8,,1012,
2022-06-03,18.5,14.4,23.3,0,,348,14,,1012.4,
2022-06-04,19.1,15,23.9,0,,353,8.3,,1013.9,
2022-06-05,21.3,18.3,26.7,0.3,,123,16.8,,1013.7,
2022-06-06,19.2,14.4,24.4,0,,338,14.4,,1014.9,
2022-06-07,18.4,13.9,23.9,0,,344,13.5,,1014.1,
2022-06-08,19.7,15.6,25.6,0,,338,13.5,,1013.9,
2022-06-09,21.1,13.9,31.7,0,,343,10.2,,1012.8,
2022-06-10,25.1,17.8,35,0,,346,12.2,,1013.5,
2022-06-11,24.6,18.9,32.2,0,,352,12.6,,1013.9,
2022-06-12,20.9,15.6,25.6,0,,347,13.4,,1011.6,
2022-06-13,18.4,13.3,24.4,0,,339,17.4,,1015.5,
2022-06-14,20.7,13.9,29.4,0,,345,11.1,,1014.7,
2022-06-15,19.9,14.4,27.2,0,,351,12.1,,1012.8,
2022-06-16,17.1,12.8,23.3,0,,338,19.1,,1012,
2022-06-17,16.6,13.3,21.7,0,,322,15.4,,1012.7,
2022-06-18,16.7,11.1,22.2,0,,341,16.7,,1015.6,
2022-06-19,19.2,11.7,28.9,0,,331,12.4,,1017.8,
2022-06-20,21.7,13.3,30.6,0,,347,12.6,,1015.3,
2022-06-21,27.4,17.2,38.3,0,,340,10,,1011.1,
2022-06-22,25.5,21.1,35,0,,357,14.2,,1011.4,
2022-06-23,24,18.3,31.1,0,,341,12.5,,1011.3,
2022-06-24,23.1,17.2,31.1,0,,340,10.6,,1010.9,
2022-06-25,21,15,28.3,0,,335,11,,1012.7,
2022-06-26,20.1,15.6,26.1,0,,338,12.8,,1015.7,
2022-06-27,20.2,15.6,27.8,0,,336,10.5,,1017.5,
2022-06-28,20.2,14.4,27.8,0,,340,13.4,,1017.4,
2022-06-29,17.5,13.3,23.3,0,,344,14.7,,1016.7,
2022-06-30,17.4,13.9,22.8,0,,8,13.8,,1017.1,
2022-07-01,17.5,13.9,23.3,0,,355,13.7,,1016.1,
2022-07-02,16.6,14.4,21.1,0,,333,16.1,,1015.8,
2022-07-03,16.5,14.4,20.6,0,,338,15.7,,1015.8,
2022-07-04,20.3,14.4,26.1,0,,352,12,,1014.8,
2022-07-05,21.8,18.3,26.1,0,,352,14.6,,1013.8,
2022-07-06,20.2,17.2,25,0,,334,16.9,,1014.9,
2022-07-07,19.4,16.1,25,0,,342,15.8,,1016.5,
2022-07-08,20.2,15,26.7,0,,334,13.4,,1017.2,
2022-07-09,19.6,14.4,25.6,0,,340,12.5,,1020.4,
2022-07-10,22.8,14.4,32.8,0,,337,8.7,,1017.1,
2022-07-11,23.4,17.8,30,0,,328,12.2,,1012,
2022-07-12,20.6,15.6,26.7,0,,327,12.9,,1011.7,
2022-07-13,20.1,16.1,25.6,0,,341,13.1,,1013.8,
2022-07-14,19.9,16.1,26.1,0,,343,11.7,,1014.4,
2022-07-15,18.9,13.9,25,0,,335,12.4,,1015.3,
2022-07-16,21.1,14.4,30,0,,335,11.6,,1012.7,
2022-07-17,21.3,15,27.8,0,,320,11.7,,1010.4,
2022-07-18,22.3,16.1,31.1,0,,326,10.6,,1013.3,
2022-07-19,19.6,15.6,26.1,0,,323,13.3,,1015.9,
2022-07-20,18.8,14.4,25.6,0,,324,12.4,,1017.3,
2022-07-21,18.9,14.4,26.1,0,,325,12.4,,1016,
2022-07-22,19.7,13.9,27.8,0,,328,12.1,,1014.1,
2022-07-23,18.7,13.9,25.6,0,,331,11.7,,1012.4,
2022-07-24,18.7,11.7,27.2,0,,342,14.5,,1011.8,
2022-07-25,18.3,13.3,25.6,0,,339,12.8,,1012.6,
2022-07-26,19.7,14.4,26.7,0,,326,12.5,,1013.7,
2022-07-27,20,16.1,24.4,0,,342,11.5,,1015.1,
2022-07-28,19,15.6,24.4,0,,335,12.7,,1013.4,
2022-07-29,19.5,16.7,25.6,0,,339,13.2,,1012.4,
2022-07-30,19.7,17.2,24.4,0,,352,13.3,,1013.5,
2022-07-31,19.6,17.2,24.4,0,,330,10.4,,1015.1,
2022-08-01,21.3,17.2,27.2,0,,329,9.9,,1015.6,
2022-08-02,23,18.3,30.6,0,,330,12.8,,1015.4,
2022-08-03,21.9,16.7,27.8,0,,324,11.9,,1013.4,
2022-08-04,22.6,17.8,29.4,0,,325,12,,1011.5,
2022-08-05,21.4,17.2,27.8,0,,334,14.4,,1013.8,
2022-08-06,20.6,18.3,25.6,0,,337,13.6,,1015.5,
2022-08-07,20.2,16.7,25,0,,341,13.9,,1016.2,
2022-08-08,20.4,16.1,26.1,0,,333,16.2,,1015.9,
2022-08-09,20.9,16.7,26.7,0,,338,15.1,,1015.5,
2022-08-10,21.2,16.1,27.2,0,,346,13.2,,1017.6,
2022-08-11,20.4,16.7,26.1,0,,339,15.2,,1017.7,
2022-08-12,20.1,15,25.6,0,,341,12.6,,1016.9,
2022-08-13,20.6,13.9,28.3,0,,332,10.4,,1016.3,
2022-08-14,21.5,13.9,30.6,0,,342,9.1,,1014.3,
2022-08-15,22.8,15.6,31.7,0,,324,7.3,,1010.8,
2022-08-16,25.2,17.2,36.1,0,,342,6.6,,1008.5,
2022-08-17,23.1,18.3,27.8,0,,335,9.3,,1011.2,
2022-08-18,20.7,16.7,28.3,0,,326,11.8,,1013.4,
2022-08-19,20.7,16.1,26.7,0,,325,10.3,,1010.8,
2022-08-20,22.2,15.6,31.7,0,,344,8.5,,1009,
2022-08-21,21.2,15,28.9,0,,297,12.6,,1014.6,
2022-08-22,22.1,16.7,30.6,0,,342,12.8,,1016.3,
2022-08-23,21.7,16.7,30,0,,333,9.8,,1010.4,
2022-08-24,20.4,15.6,28.9,0,,336,11.5,,1009.8,
2022-08-25,19.7,13.9,28.3,0,,345,14.1,,1013.8,
2022-08-26,21,16.1,27.8,0,,328,11.1,,1013.4,
2022-08-27,20.2,13.9,28.3,0,,350,12.1,,1010,
2022-08-28,19.6,14.4,27.2,0,,358,15,,1009.8,
2022-08-29,20.3,15.6,26.1,0,,314,11.5,,1012.3,
2022-08-30,20,15.6,26.7,0,,334,10.6,,1015,
2022-08-31,20.1,16.1,26.7,0,,336,10.6,,1014.6,
2022-09-01,22.3,15.6,31.7,0,,323,8.1,,1010.8,
2022-09-02,20.1,15.6,27.2,0,,330,12.2,,1011.5,
2022-09-03,23,16.7,30,0,,340,10,,1013.3,
2022-09-04,25.9,17.2,35.6,0,,323,7.7,,1011.2,
